Row_ID;Order_ID;Order_Date;Ship_Date;Ship_Mode;Customer_ID;Country;City;State;Postal_Code;Region;Product_ID; Sales ;Quantity;Discount;Profit
3548;CA-2017-155292;30/10/2017;01/11/2017;First Class;RD-19810;United States;Richmond;Kentucky;40475;South;OFF-SU-10002573; 35,060 ;2;0;10,518
5313;CA-2016-123414;21/08/2016;27/08/2016;Standard Class;SU-20665;United States;Greenville;North Carolina;27834;South;OFF-SU-10002573; 28,048 ;2;0,2;3,506
6350;CA-2015-104486;01/05/2015;06/05/2015;Standard Class;PO-18850;United States;San Francisco;California;94109;West;OFF-SU-10002573; 35,060 ;2;0;10,518
7403;CA-2017-168172;06/08/2017;10/08/2017;Standard Class;SH-20395;United States;New York City;New York;10011;East;OFF-SU-10002573; 70,120 ;4;0;21,036
8732;CA-2015-111017;31/07/2015;06/08/2015;Standard Class;SC-20695;United States;Saint Louis;Missouri;63116;Central;OFF-SU-10002573; 52,590 ;3;0;15,777
530;US-2015-138303;03/09/2015;07/09/2015;Standard Class;MG-18145;United States;Philadelphia;Pennsylvania;19134;East;OFF-SU-10002881; 666,248 ;1;0,2;-149,906
1804;CA-2017-158379;22/09/2017;26/09/2017;Second Class;JA-15970;United States;Philadelphia;Pennsylvania;19134;East;OFF-SU-10002881; 4.663,736 ;7;0,2;-1049,341
3281;CA-2014-102988;05/04/2014;09/04/2014;Second Class;GM-14695;United States;Alexandria;Virginia;22304;South;OFF-SU-10002881; 4.164,050 ;5;0;83,281
3589;CA-2017-158729;19/12/2017;21/12/2017;First Class;AC-10450;United States;Lafayette;Louisiana;70506;South;OFF-SU-10002881; 1.665,620 ;2;0;33,312
4459;CA-2017-105851;13/03/2017;20/03/2017;Standard Class;SE-20110;United States;Denver;Colorado;80219;West;OFF-SU-10002881; 1.332,496 ;2;0,2;-299,812
6621;US-2017-167402;13/01/2017;18/01/2017;Second Class;CP-12085;United States;Springfield;Missouri;65807;Central;OFF-SU-10002881; 4.164,050 ;5;0;83,281
3718;CA-2016-142370;19/09/2016;23/09/2016;Standard Class;TP-21130;United States;Columbus;Georgia;31907;South;OFF-SU-10003002; 5,040 ;2;0;0,151
7012;US-2014-135881;23/05/2014;27/05/2014;Standard Class;GT-14710;United States;New York City;New York;10035;East;OFF-SU-10003002; 5,040 ;2;0;0,151
466;CA-2016-109869;22/04/2016;29/04/2016;Standard Class;TN-21040;United States;Phoenix;Arizona;85023;West;OFF-SU-10003505; 185,376 ;2;0,2;-34,758
1317;CA-2016-145919;18/12/2016;23/12/2016;Standard Class;HG-14965;United States;Los Angeles;California;90032;West;OFF-SU-10003505; 579,300 ;5;0;28,965
3102;CA-2017-119578;22/12/2017;27/12/2017;Second Class;JG-15310;United States;Providence;Rhode Island;2908;East;OFF-SU-10003505; 695,160 ;6;0;34,758
5021;CA-2017-136511;23/03/2017;25/03/2017;Second Class;MZ-17515;United States;New York City;New York;10011;East;OFF-SU-10003505; 347,580 ;3;0;17,379
6590;CA-2017-104731;21/07/2017;27/07/2017;Standard Class;AM-10705;United States;Salem;Virginia;24153;South;OFF-SU-10003505; 231,720 ;2;0;11,586
7785;CA-2016-162236;04/11/2016;06/11/2016;Second Class;ER-13855;United States;Charlotte;North Carolina;28205;South;OFF-SU-10003505; 185,376 ;2;0,2;-34,758
8687;CA-2016-144015;26/06/2016;26/06/2016;Same Day;AH-10075;United States;Los Angeles;California;90036;West;OFF-SU-10003505; 231,720 ;2;0;11,586
8876;US-2016-141264;13/08/2016;19/08/2016;Standard Class;CT-11995;United States;Irving;Texas;75061;Central;OFF-SU-10003505; 185,376 ;2;0,2;-34,758
3227;CA-2014-108189;02/10/2014;05/10/2014;First Class;ES-14080;United States;Tempe;Arizona;85281;West;OFF-SU-10003567; 15,360 ;2;0,2;-3,264
4489;CA-2015-162621;05/09/2015;11/09/2015;Standard Class;CA-12055;United States;Houston;Texas;77036;Central;OFF-SU-10003567; 69,120 ;9;0,2;-14,688
5856;CA-2015-112214;05/08/2015;11/08/2015;Standard Class;AH-10690;United States;Dallas;Texas;75220;Central;OFF-SU-10003567; 23,040 ;3;0,2;-4,896
6919;CA-2016-105473;16/04/2016;18/04/2016;Second Class;BM-11785;United States;Seattle;Washington;98115;West;OFF-SU-10003567; 28,800 ;3;0;0,864
8941;CA-2014-130918;22/08/2014;24/08/2014;Second Class;JP-15520;United States;North Miami;Florida;33161;South;OFF-SU-10003936; 7,632 ;3;0,2;-1,813
9876;CA-2015-130855;29/12/2015;05/01/2016;Standard Class;RF-19840;United States;New York City;New York;10035;East;OFF-SU-10003936; 6,360 ;2;0;0,064
599;CA-2016-120180;14/07/2016;16/07/2016;First Class;TP-21130;United States;Philadelphia;Pennsylvania;19134;East;OFF-SU-10004115; 11,632 ;2;0,2;1,018
1433;CA-2014-120768;19/12/2014;21/12/2014;Second Class;IM-15070;United States;Florence;Alabama;35630;South;OFF-SU-10004115; 7,270 ;1;0;1,963
4598;US-2017-169502;28/08/2017;01/09/2017;Standard Class;MG-17650;United States;Milwaukee;Wisconsin;53209;Central;OFF-SU-10004115; 21,810 ;3;0;5,889
4783;CA-2014-159310;07/11/2014;12/11/2014;Standard Class;SC-20725;United States;Houston;Texas;77070;Central;OFF-SU-10004115; 40,712 ;7;0,2;3,562
666;CA-2017-132682;08/06/2017;10/06/2017;Second Class;TH-21235;United States;Dallas;Texas;75081;Central;OFF-SU-10004231; 23,760 ;3;0,2;2,079
2113;CA-2015-164882;31/10/2015;31/10/2015;Same Day;SG-20080;United States;Redlands;California;92374;West;OFF-SU-10004231; 29,700 ;3;0;8,019
3094;CA-2015-114468;23/08/2015;23/08/2015;Same Day;TD-20995;United States;Bolingbrook;Illinois;60440;Central;OFF-SU-10004231; 31,680 ;4;0,2;2,772
7536;US-2017-160143;31/03/2017;07/04/2017;Standard Class;HG-14965;United States;Los Angeles;California;90004;West;OFF-SU-10004231; 29,700 ;3;0;8,019
8269;CA-2017-121790;30/01/2017;06/02/2017;Standard Class;LP-17095;United States;Aurora;Illinois;60505;Central;OFF-SU-10004231; 31,680 ;4;0,2;2,772
8666;CA-2016-118500;17/11/2016;18/11/2016;First Class;HJ-14875;United States;San Francisco;California;94122;West;OFF-SU-10004231; 49,500 ;5;0;13,365
746;US-2016-146710;27/08/2016;01/09/2016;Standard Class;SS-20875;United States;Dallas;Texas;75220;Central;OFF-SU-10004261; 55,168 ;4;0,2;6,206
3993;CA-2015-161998;01/05/2015;05/05/2015;Standard Class;DB-13120;United States;Tampa;Florida;33614;South;OFF-SU-10004261; 41,376 ;3;0,2;4,655
5453;CA-2016-140613;22/07/2016;29/07/2016;Standard Class;KN-16705;United States;Sparks;Nevada;89431;West;OFF-SU-10004261; 86,200 ;5;0;24,998
6896;CA-2017-164756;18/09/2017;22/09/2017;Standard Class;SS-20140;United States;Columbus;Georgia;31907;South;OFF-SU-10004261; 34,480 ;2;0;9,999
8367;CA-2014-109918;07/09/2014;12/09/2014;Second Class;LR-17035;United States;Santa Clara;California;95051;West;OFF-SU-10004290; 27,360 ;4;0;7,387
8427;CA-2015-128356;02/10/2015;07/10/2015;Standard Class;RP-19390;United States;Thornton;Colorado;80229;West;OFF-SU-10004290; 10,944 ;2;0,2;0,958
9679;CA-2016-144785;18/04/2016;23/04/2016;Standard Class;CS-12490;United States;New York City;New York;10009;East;OFF-SU-10004290; 6,840 ;1;0;1,847
581;CA-2015-132906;10/09/2015;14/09/2015;Standard Class;CC-12145;United States;Los Angeles;California;90004;West;OFF-SU-10004498; 51,520 ;4;0;1,546
743;US-2016-146710;27/08/2016;01/09/2016;Standard Class;SS-20875;United States;Dallas;Texas;75220;Central;OFF-SU-10004498; 51,520 ;5;0,2;-10,948
1405;US-2014-118486;06/04/2014;08/04/2014;First Class;SD-20485;United States;Philadelphia;Pennsylvania;19143;East;OFF-SU-10004498; 10,304 ;1;0,2;-2,19
2094;CA-2015-149678;13/04/2015;15/04/2015;Second Class;AW-10840;United States;Farmington;New Mexico;87401;West;OFF-SU-10004498; 12,880 ;1;0;0,386
4650;CA-2017-129357;14/05/2017;19/05/2017;Standard Class;KB-16585;United States;Seattle;Washington;98103;West;OFF-SU-10004498; 64,400 ;5;0;1,932
7001;CA-2017-123687;26/05/2017;29/05/2017;First Class;KC-16675;United States;Louisville;Kentucky;40214;South;OFF-SU-10004498; 25,760 ;2;0;0,773
7273;US-2016-150357;10/10/2016;14/10/2016;Standard Class;EB-13975;United States;Greensboro;North Carolina;27405;South;OFF-SU-10004498; 20,608 ;2;0,2;-4,379
5913;CA-2014-120432;24/08/2014;26/08/2014;Second Class;DW-13585;United States;Owensboro;Kentucky;42301;South;OFF-SU-10004661; 25,500 ;3;0;6,63
6669;CA-2017-122175;12/05/2017;14/05/2017;Second Class;CA-12775;United States;Vineland;New Jersey;8360;East;OFF-SU-10004661; 17,000 ;2;0;4,42
7021;CA-2014-124737;23/08/2014;27/08/2014;Standard Class;AP-10915;United States;Denver;Colorado;80219;West;OFF-SU-10004661; 6,800 ;1;0,2;0,51
9077;US-2015-136259;05/11/2015;08/11/2015;First Class;CB-12415;United States;Lakewood;Ohio;44107;East;OFF-SU-10004661; 27,200 ;4;0,2;2,04
9261;CA-2017-167976;11/11/2017;14/11/2017;Second Class;JL-15505;United States;Aberdeen;South Dakota;57401;Central;OFF-SU-10004661; 25,500 ;3;0;6,63
725;CA-2016-114713;07/07/2016;12/07/2016;Standard Class;SC-20695;United States;Hialeah;Florida;33012;South;OFF-SU-10004664; 45,584 ;7;0,2;5,128
5786;CA-2017-141117;02/10/2017;08/10/2017;Standard Class;JK-16090;United States;Springfield;Oregon;97477;West;OFF-SU-10004664; 39,072 ;6;0,2;4,396
8682;CA-2016-143805;01/12/2016;03/12/2016;Second Class;JD-15895;United States;Richmond;Virginia;23223;South;OFF-SU-10004664; 40,700 ;5;0;11,803
9423;CA-2014-145254;23/07/2014;27/07/2014;Standard Class;NC-18535;United States;San Francisco;California;94122;West;OFF-SU-10004664; 40,700 ;5;0;11,803
5242;CA-2016-110730;23/09/2016;26/09/2016;Second Class;CM-11815;United States;Seattle;Washington;98115;West;OFF-SU-10004737; 13,680 ;2;0;3,694
9199;CA-2014-103310;10/05/2014;15/05/2014;Standard Class;GM-14680;United States;San Jose;California;95123;West;OFF-SU-10004737; 41,040 ;6;0;11,081
9603;CA-2014-130155;19/05/2014;22/05/2014;First Class;TD-20995;United States;Virginia Beach;Virginia;23464;South;OFF-SU-10004737; 34,200 ;5;0;9,234
2378;US-2014-164616;19/08/2014;21/08/2014;Second Class;MS-17770;United States;Columbus;Ohio;43229;East;OFF-SU-10004768; 9,184 ;2;0,2;1,148
5965;CA-2017-119011;20/08/2017;25/08/2017;Standard Class;LR-17035;United States;San Francisco;California;94109;West;OFF-SU-10004768; 17,220 ;3;0;5,166
7045;US-2017-165358;18/07/2017;23/07/2017;Standard Class;SV-20365;United States;Philadelphia;Pennsylvania;19134;East;OFF-SU-10004768; 9,184 ;2;0,2;1,148
3661;CA-2016-161676;18/07/2016;23/07/2016;Standard Class;JP-15460;United States;Glendale;Arizona;85301;West;OFF-SU-10004782; 33,800 ;5;0,2;4,225
3760;CA-2015-167745;18/09/2015;23/09/2015;Standard Class;GB-14530;United States;Los Angeles;California;90049;West;OFF-SU-10004782; 16,900 ;2;0;5,07
4748;CA-2016-120005;03/03/2016;03/03/2016;Same Day;TS-21160;United States;San Francisco;California;94110;West;OFF-SU-10004782; 25,350 ;3;0;7,605
5995;CA-2016-162187;11/12/2016;11/12/2016;Same Day;NS-18640;United States;Columbus;Ohio;43229;East;OFF-SU-10004782; 13,520 ;2;0,2;1,69
6244;CA-2016-165561;24/11/2016;28/11/2016;Standard Class;CR-12580;United States;Bellevue;Washington;98006;West;OFF-SU-10004782; 25,350 ;3;0;7,605
7383;CA-2016-105732;13/09/2016;18/09/2016;Standard Class;AG-10270;United States;Omaha;Nebraska;68104;Central;OFF-SU-10004782; 16,900 ;2;0;5,07
7885;CA-2017-118017;03/12/2017;06/12/2017;Second Class;LC-16870;United States;Thornton;Colorado;80229;West;OFF-SU-10004782; 47,320 ;7;0,2;5,915
6784;CA-2017-121293;25/07/2017;28/07/2017;Second Class;JC-15775;United States;Philadelphia;Pennsylvania;19143;East;OFF-SU-10004884; 37,752 ;3;0,2;4,247
7374;US-2017-123862;07/01/2017;09/01/2017;Second Class;JF-15190;United States;Long Beach;California;90805;West;OFF-SU-10004884; 110,110 ;7;0;31,932
9454;CA-2015-129546;28/09/2015;05/10/2015;Standard Class;RP-19855;United States;Los Angeles;California;90032;West;OFF-SU-10004884; 47,190 ;3;0;13,685
1280;CA-2014-163293;08/09/2014;11/09/2014;First Class;KC-16255;United States;Macon;Georgia;31204;South;TEC-AC-10000023; 83,880 ;4;0;30,197
3773;CA-2014-115357;06/08/2014;11/08/2014;Second Class;RF-19735;United States;Columbia;South Carolina;29203;South;TEC-AC-10000023; 62,910 ;3;0;22,648
7577;CA-2014-134726;02/11/2014;07/11/2014;Second Class;SW-20755;United States;Seattle;Washington;98115;West;TEC-AC-10000023; 41,940 ;2;0;15,098
8130;CA-2014-127866;20/07/2014;23/07/2014;First Class;JD-15895;United States;Riverside;California;92503;West;TEC-AC-10000023; 41,940 ;2;0;15,098
9883;CA-2014-153927;12/08/2014;13/08/2014;First Class;LL-16840;United States;Woodstock;Georgia;30188;South;TEC-AC-10000023; 272,610 ;13;0;98,14
785;US-2015-157014;03/10/2015;06/10/2015;Second Class;BM-11785;United States;Columbus;Ohio;43229;East;TEC-AC-10000057; 47,984 ;2;0,2;0,6
6721;CA-2017-102974;19/09/2017;24/09/2017;Standard Class;DP-13105;United States;Los Angeles;California;90032;West;TEC-AC-10000057; 149,950 ;5;0;31,49
7054;CA-2016-165330;11/12/2016;11/12/2016;Same Day;WB-21850;United States;Anaheim;California;92804;West;TEC-AC-10000057; 119,960 ;4;0;25,192
8964;CA-2016-157280;05/11/2016;07/11/2016;First Class;LW-17125;United States;Virginia Beach;Virginia;23464;South;TEC-AC-10000057; 89,970 ;3;0;18,894
9047;CA-2017-137463;16/12/2017;20/12/2017;Second Class;KM-16225;United States;Sunnyvale;California;94086;West;TEC-AC-10000057; 149,950 ;5;0;31,49
217;CA-2015-146262;02/01/2015;09/01/2015;Standard Class;VW-21775;United States;Medina;Ohio;44256;East;TEC-AC-10000109; 89,584 ;2;0,2;4,479
826;US-2014-102071;09/05/2014;15/05/2014;Standard Class;PG-18820;United States;San Francisco;California;94110;West;TEC-AC-10000109; 167,970 ;3;0;40,313
1957;CA-2017-157987;02/09/2017;06/09/2017;Standard Class;AC-10615;United States;New York City;New York;10009;East;TEC-AC-10000109; 167,970 ;3;0;40,313
2279;CA-2014-104283;27/06/2014;01/07/2014;Standard Class;LM-17065;United States;Southaven;Mississippi;38671;South;TEC-AC-10000109; 223,960 ;4;0;53,75
4617;CA-2015-159863;04/09/2015;07/09/2015;Second Class;DS-13180;United States;Houston;Texas;77095;Central;TEC-AC-10000109; 134,376 ;3;0,2;6,719
6972;CA-2017-153822;19/09/2017;25/09/2017;Standard Class;AB-10105;United States;Phoenix;Arizona;85023;West;TEC-AC-10000109; 89,584 ;2;0,2;4,479
8297;CA-2016-166380;30/05/2016;03/06/2016;Standard Class;EB-13750;United States;Arlington;Virginia;22204;South;TEC-AC-10000109; 111,980 ;2;0;26,875
9074;CA-2016-142524;04/09/2016;08/09/2016;Standard Class;MB-18085;United States;Springfield;Missouri;65807;Central;TEC-AC-10000109; 279,950 ;5;0;67,188
9719;CA-2016-108210;30/05/2016;31/05/2016;Same Day;AT-10735;United States;Houston;Texas;77041;Central;TEC-AC-10000109; 223,960 ;5;0,2;11,198
402;CA-2016-108987;08/09/2016;10/09/2016;Second Class;AG-10675;United States;Houston;Texas;77036;Central;TEC-AC-10000158; 57,584 ;2;0,2;0,72
406;CA-2017-117457;08/12/2017;12/12/2017;Standard Class;KH-16510;United States;San Francisco;California;94110;West;TEC-AC-10000158; 179,950 ;5;0;37,79
2127;CA-2014-126032;23/06/2014;28/06/2014;Standard Class;BS-11665;United States;Philadelphia;Pennsylvania;19143;East;TEC-AC-10000158; 86,376 ;3;0,2;1,08
2717;CA-2017-128475;26/08/2017;01/09/2017;Standard Class;SC-20680;United States;Columbus;Georgia;31907;South;TEC-AC-10000158; 71,980 ;2;0;15,116
4338;CA-2015-125234;27/11/2015;01/12/2015;Standard Class;SN-20710;United States;Los Angeles;California;90049;West;TEC-AC-10000158; 107,970 ;3;0;22,674
5401;CA-2017-132262;21/09/2017;23/09/2017;First Class;ML-18265;United States;Seattle;Washington;98103;West;TEC-AC-10000158; 71,980 ;2;0;15,116
6022;US-2016-156692;13/08/2016;13/08/2016;Same Day;HG-15025;United States;Kenner;Louisiana;70065;South;TEC-AC-10000158; 71,980 ;2;0;15,116
7172;CA-2017-125381;25/04/2017;27/04/2017;Second Class;SG-20605;United States;San Francisco;California;94109;West;TEC-AC-10000158; 107,970 ;3;0;22,674
7173;US-2017-141677;26/03/2017;30/03/2017;Standard Class;HK-14890;United States;Houston;Texas;77070;Central;TEC-AC-10000158; 143,960 ;5;0,2;1,8
45;CA-2016-118255;11/03/2016;13/03/2016;First Class;ON-18715;United States;Eagan;Minnesota;55122;Central;TEC-AC-10000171; 45,980 ;2;0;19,771
520;CA-2015-157812;22/03/2015;26/03/2015;Standard Class;DB-13210;United States;Houston;Texas;77041;Central;TEC-AC-10000171; 18,392 ;1;0,2;5,288
1556;CA-2017-120761;04/09/2017;08/09/2017;Standard Class;AB-10150;United States;Long Beach;New York;11561;East;TEC-AC-10000171; 91,960 ;4;0;39,543
3614;CA-2015-110093;03/12/2015;08/12/2015;Standard Class;AB-10255;United States;Philadelphia;Pennsylvania;19134;East;TEC-AC-10000171; 36,784 ;2;0,2;10,575
6230;CA-2016-148208;22/01/2016;27/01/2016;Standard Class;BT-11530;United States;Cleveland;Ohio;44105;East;TEC-AC-10000171; 55,176 ;3;0,2;15,863
4121;CA-2017-117394;04/09/2017;10/09/2017;Standard Class;MM-17920;United States;Philadelphia;Pennsylvania;19120;East;TEC-AC-10000199; 19,040 ;4;0,2;-1,428
4982;US-2016-131114;09/12/2016;13/12/2016;Second Class;RW-19630;United States;Chicago;Illinois;60610;Central;TEC-AC-10000199; 19,040 ;4;0,2;-1,428
9002;CA-2014-103807;02/12/2014;09/12/2014;Standard Class;EM-13825;United States;Sandy Springs;Georgia;30328;South;TEC-AC-10000199; 5,950 ;1;0;0,833
259;CA-2017-163139;01/12/2017;03/12/2017;Second Class;CC-12670;United States;New York City;New York;10009;East;TEC-AC-10000290; 20,370 ;3;0;6,926
350;CA-2016-129714;01/09/2016;03/09/2016;First Class;AB-10060;United States;New York City;New York;10009;East;TEC-AC-10000290; 6,790 ;1;0;2,309
2007;CA-2014-111150;31/12/2014;04/01/2015;Standard Class;RW-19630;United States;Columbia;Missouri;65203;Central;TEC-AC-10000290; 47,530 ;7;0;16,16
9189;US-2015-130512;21/08/2015;25/08/2015;Standard Class;SM-20320;United States;Allentown;Pennsylvania;18103;East;TEC-AC-10000290; 21,728 ;4;0,2;3,802
490;CA-2014-133753;09/06/2014;13/06/2014;Second Class;CW-11905;United States;Huntsville;Texas;77340;Central;TEC-AC-10000303; 63,984 ;2;0,2;10,397
5402;CA-2017-132262;21/09/2017;23/09/2017;First Class;ML-18265;United States;Seattle;Washington;98103;West;TEC-AC-10000303; 79,980 ;2;0;26,393
8911;CA-2017-102610;04/11/2017;08/11/2017;Standard Class;CA-12265;United States;Chattanooga;Tennessee;37421;South;TEC-AC-10000303; 95,976 ;3;0,2;15,596
2321;CA-2017-165491;20/03/2017;24/03/2017;Standard Class;HW-14935;United States;Seattle;Washington;98115;West;TEC-AC-10000358; 265,930 ;7;0;63,823
2343;US-2014-143231;31/12/2014;03/01/2015;First Class;GM-14455;United States;Franklin;Massachusetts;2038;East;TEC-AC-10000358; 113,970 ;3;0;27,353
5722;CA-2015-138674;14/11/2015;17/11/2015;First Class;KB-16585;United States;Springfield;Oregon;97477;West;TEC-AC-10000358; 91,176 ;3;0,2;4,559
6966;CA-2016-157161;16/07/2016;20/07/2016;Second Class;JD-15895;United States;Columbia;South Carolina;29203;South;TEC-AC-10000358; 75,980 ;2;0;18,235
9046;CA-2017-137463;16/12/2017;20/12/2017;Second Class;KM-16225;United States;Sunnyvale;California;94086;West;TEC-AC-10000358; 189,950 ;5;0;45,588
9553;CA-2015-163923;30/05/2015;03/06/2015;Standard Class;BD-11560;United States;Springfield;Virginia;22153;South;TEC-AC-10000358; 151,960 ;4;0;36,47
2564;CA-2015-110632;17/03/2015;22/03/2015;Second Class;HR-14830;United States;New York City;New York;10009;East;TEC-AC-10000387; 15,020 ;1;0;2,704
2844;CA-2017-112865;18/05/2017;22/05/2017;Standard Class;BH-11710;United States;Philadelphia;Pennsylvania;19140;East;TEC-AC-10000387; 36,048 ;3;0,2;-0,901
6085;US-2016-132577;22/11/2016;27/11/2016;Standard Class;JE-15475;United States;Houston;Texas;77095;Central;TEC-AC-10000387; 24,032 ;2;0,2;-0,601
3064;CA-2015-145184;27/11/2015;29/11/2015;First Class;JD-16150;United States;Newark;Delaware;19711;East;TEC-AC-10000397; 104,970 ;3;0;7,348
8258;CA-2017-152310;12/08/2017;19/08/2017;Standard Class;DK-12895;United States;Seattle;Washington;98103;West;TEC-AC-10000397; 174,950 ;5;0;12,247
9026;CA-2016-102127;26/06/2016;02/07/2016;Standard Class;VP-21760;United States;New York City;New York;10035;East;TEC-AC-10000397; 139,960 ;4;0;9,797
3209;CA-2016-108882;09/01/2016;15/01/2016;Standard Class;LA-16780;United States;Fresno;California;93727;West;TEC-AC-10000420; 349,950 ;5;0;118,983
3500;CA-2016-108616;29/09/2016;03/10/2016;Standard Class;JK-15730;United States;Mobile;Alabama;36608;South;TEC-AC-10000420; 209,970 ;3;0;71,39
3893;US-2016-163881;24/11/2016;30/11/2016;Standard Class;SP-20860;United States;Los Angeles;California;90036;West;TEC-AC-10000420; 559,920 ;8;0;190,373
8693;CA-2016-136770;14/08/2016;18/08/2016;Standard Class;SP-20650;United States;Akron;Ohio;44312;East;TEC-AC-10000420; 279,960 ;5;0,2;48,993
3332;CA-2017-122595;14/12/2017;20/12/2017;Standard Class;GM-14455;United States;Chicago;Illinois;60653;Central;TEC-AC-10000474; 227,976 ;3;0,2;28,497
